,carat,cut,color,clarity,depth,table,price,x,y,z,cut_int,color_int,clarity_int,cut_color_clarity_score,raw_density,marketing_carat,marketing_carat_int
27345,0.31,Premium,I,VS2,62.3,60.0,558,4.32,4.31,2.69,4,2,4,34,3.713638685477325,regular,1
27346,0.59,Ideal,D,SI1,62.1,56.0,1684,5.36,5.4,3.34,5,7,3,48,3.6618305677202807,regular,1
27347,0.51,Premium,J,SI1,61.7,56.0,956,5.17,5.14,3.18,4,1,3,27,3.621101050445914,regular,1
27348,0.74,Good,J,VS2,60.6,62.6,1912,5.79,5.85,3.53,2,1,4,25,3.7134179716633597,regular,1
27349,1.33,Ideal,H,SI2,62.3,55.0,6791,7.01,7.08,4.39,5,3,2,32,3.662579796736185,regular,1
27350,0.41,Premium,G,VS1,60.7,58.0,961,4.83,4.79,2.92,4,4,5,44,3.6414102595757103,regular,1
27351,1.08,Ideal,H,SI1,60.6,59.0,5756,6.61,6.65,4.02,5,3,3,36,3.6671261326708513,regular,1
27352,0.37,Very Good,H,VS2,63.5,59.0,608,4.51,4.55,2.88,3,3,4,34,3.756406195430586,regular,1
27353,0.37,Ideal,F,VVS1,61.5,56.0,931,4.59,4.61,2.83,5,5,7,58,3.707258998481977,regular,1
27354,0.7,Premium,I,VS1,61.7,61.0,2234,5.69,5.63,3.49,4,2,5,38,3.756671345183418,regular,1
27355,0.56,Ideal,D,VS2,61.9,57.0,1963,5.26,5.3,3.27,5,7,4,52,3.685784259200146,regular,1
27356,1.5,Premium,F,VS2,61.1,58.0,14199,7.36,7.33,4.49,4,5,4,43,3.7154753080409755,regular,1
27357,1.01,Very Good,F,VS2,62.5,59.0,6159,6.38,6.42,4.0,3,5,4,40,3.6987665895174757,good,2
27358,0.61,Very Good,E,SI1,63.3,60.0,1726,5.36,5.29,3.37,3,6,3,39,3.830281763898752,regular,1
27359,0.9,Good,F,SI1,57.5,60.0,3950,6.33,6.37,3.65,2,5,3,33,3.669084831381602,regular,1
27360,0.31,Ideal,E,VS1,60.9,57.0,942,4.41,4.39,2.68,5,6,5,53,3.584883448500605,regular,1
27361,0.56,Very Good,F,VS1,58.2,60.0,1915,5.38,5.41,3.14,3,5,5,44,3.6764620600276094,regular,1
27362,1.01,Premium,J,VS2,61.0,61.0,3722,6.28,6.22,3.81,4,1,4,31,4.071904840309569,good,2
27363,1.6,Very Good,E,SI2,62.5,54.0,11537,7.5,7.55,4.7,3,6,2,35,3.6071579540650993,regular,1
27364,1.25,Good,I,SI2,63.9,56.0,4725,6.81,6.77,4.34,2,2,2,20,3.7483121725118402,regular,1
27365,1.3,Very Good,J,VS2,61.6,56.0,5832,7.02,7.07,4.34,3,1,4,28,3.6211652765013174,regular,1
27366,0.93,Very Good,E,SI1,63.1,57.0,4531,6.19,6.17,3.9,3,6,3,39,3.746224319481233,regular,1
27367,1.35,Premium,H,VS2,61.5,58.0,8062,7.15,7.09,4.38,4,3,4,37,3.648031934060877,regular,1
27368,0.72,Premium,J,SI1,62.0,58.0,1785,5.74,5.77,3.57,4,1,3,27,3.6536574303390887,regular,1
27369,1.14,Very Good,I,VS1,63.3,56.0,5148,6.68,6.6,4.2,3,2,5,35,3.6939108795396223,regular,1
27370,0.33,Ideal,G,IF,61.8,55.0,984,4.45,4.48,2.76,5,4,8,59,3.598471630958197,regular,1
27371,1.0,Ideal,D,VS1,62.4,55.0,7966,6.4,6.43,4.0,5,7,5,56,3.6450233281493,good,2
27372,0.56,Premium,F,SI2,60.4,60.0,1286,5.35,5.32,3.22,4,5,2,35,3.6662155184792535,regular,1
27373,0.6,Ideal,E,SI1,62.3,55.0,2090,5.45,5.4,3.38,5,6,3,45,3.6190579592132166,regular,1
27374,0.79,Premium,F,SI1,62.8,55.0,2656,5.94,5.88,3.71,4,5,3,39,3.657974393438391,regular,1
27375,1.03,Ideal,G,VS1,62.0,54.8,6913,6.46,6.5,4.02,5,4,5,47,3.6611417786040037,good,2
27376,1.03,Very Good,I,SI2,63.5,58.0,5884,6.38,6.4,4.06,3,2,2,23,3.727878839353275,good,2
27377,1.18,Ideal,G,SI2,60.5,55.0,5452,6.9,6.85,4.16,5,4,2,35,3.600810487513121,regular,1
27378,0.26,Very Good,E,VVS1,62.9,61.0,547,4.01,4.06,2.54,3,6,7,55,3.772423794862947,regular,1
27379,0.31,Premium,I,SI1,60.1,59.0,537,4.41,4.38,2.64,4,2,3,30,3.6475085398764455,regular,1
27380,1.22,Ideal,F,VS2,61.5,57.0,8783,6.87,6.91,4.24,5,5,4,46,3.63672481571046,regular,1
27381,1.51,Premium,F,SI1,60.9,59.0,8828,7.42,7.33,4.49,4,5,3,39,3.710000573534968,regular,1
27382,1.51,Very Good,I,SI2,60.0,59.0,7841,7.45,7.52,4.49,3,2,2,23,3.6017017205798223,regular,1
27383,0.71,Ideal,D,SI2,60.0,57.0,2633,5.83,5.81,3.49,5,7,2,44,3.6036241190968332,regular,1
27384,0.96,Fair,H,I1,61.5,63.0,1637,6.22,6.06,3.78,1,3,1,16,4.04266425723877,bad,0
27385,0.41,Ideal,F,VVS2,60.6,57.0,1115,4.81,4.86,2.93,5,5,6,54,3.5915849340195187,regular,1
27386,0.39,Ideal,E,SI1,61.1,55.0,628,4.74,4.75,2.9,5,6,3,45,3.5838176847618834,regular,1
27387,0.52,Premium,D,VS2,61.8,58.0,1868,5.2,5.15,3.2,4,7,4,49,3.640776699029126,regular,1
27388,0.52,Ideal,F,SI1,61.8,55.0,1624,5.19,5.15,3.2,5,5,3,42,3.647791683034962,regular,1
27389,2.14,Very Good,I,SI1,61.3,61.0,15769,8.28,8.32,5.09,3,2,3,27,3.66179121411034,regular,1
27390,0.47,Ideal,F,VS2,60.7,56.1,1226,5.02,5.08,3.07,5,5,4,46,3.601996640384524,regular,1
27391,0.78,Good,D,SI1,60.1,61.0,3253,5.92,5.89,3.55,2,7,3,39,3.7807720918268766,regular,1
27392,0.54,Ideal,H,VS1,61.9,56.0,1637,5.24,5.2,3.23,5,3,5,44,3.681356338932025,regular,1
27393,0.51,Ideal,D,VS2,62.4,55.0,1678,5.12,5.14,3.2,5,7,4,52,3.633610469357977,regular,1
27394,0.5,Very Good,I,SI1,63.2,57.0,1087,5.07,5.09,3.21,3,2,3,27,3.6215166035128497,regular,1
27395,0.77,Ideal,F,SI2,61.3,56.0,2729,5.89,5.92,3.62,5,5,2,38,3.6601290951298924,regular,1
27396,0.41,Good,H,VS2,64.1,57.0,917,4.72,4.64,3.0,2,3,4,31,3.744155464640562,regular,1
27397,0.4,Premium,G,VVS1,61.7,58.0,1200,4.71,4.69,2.9,4,4,7,52,3.7464461446025186,regular,1
27398,0.71,Premium,H,IF,60.2,61.0,3384,5.8,5.76,3.48,4,3,8,53,3.6642059717267803,regular,1
27399,0.3,Ideal,I,SI1,61.8,57.0,382,4.3,4.34,2.67,5,2,3,33,3.6124600973678413,regular,1
27400,0.71,Premium,E,SI2,61.1,58.0,2306,5.76,5.73,3.51,4,6,2,38,3.6772688023415183,regular,1
27401,1.52,Premium,E,VS1,60.1,59.0,16187,7.49,7.45,4.49,4,6,5,50,3.6400756281590105,regular,1
27402,1.5,Ideal,I,I1,61.8,57.0,5510,7.39,7.31,4.54,5,2,1,25,3.6696516619040986,regular,1
27403,0.38,Premium,I,VS2,61.5,58.0,812,4.62,4.61,2.84,4,2,4,34,3.7694119756995934,regular,1
27404,1.0,Premium,D,SI1,62.2,58.0,5096,6.28,6.23,3.89,4,7,3,45,3.9423389302894347,good,2
27405,1.52,Ideal,E,SI1,62.8,55.0,12431,7.3,7.35,4.6,5,6,3,45,3.695105201103671,regular,1
27406,1.41,Ideal,G,VS1,60.4,57.0,11109,7.31,7.22,4.39,5,4,5,47,3.6513315374594377,regular,1
27407,0.26,Ideal,H,VS2,61.3,56.0,434,4.09,4.13,2.52,5,3,4,40,3.6648035369300844,regular,1
27408,0.74,Ideal,H,VS1,61.6,56.0,2797,5.81,5.82,3.58,5,3,5,44,3.6677592954650735,regular,1
27409,1.02,Very Good,E,IF,63.5,58.0,10710,6.43,6.33,4.05,3,6,8,59,3.712630395905624,good,2
27410,0.26,Ideal,G,IF,60.8,56.0,648,4.11,4.15,2.51,5,4,8,59,3.6438539221007096,regular,1
27411,0.91,Very Good,D,SI1,62.8,59.0,4556,6.17,6.21,3.89,3,7,3,42,3.6632476288371736,regular,1
27412,1.01,Good,E,VS2,63.4,60.0,6666,6.31,6.37,4.02,2,6,4,40,3.750401636452479,good,2
27413,1.51,Premium,H,SI1,62.3,59.0,10274,7.29,7.23,4.52,4,3,3,33,3.8029790875942946,regular,1
27414,0.3,Ideal,F,IF,61.1,57.0,947,4.35,4.39,2.67,5,5,8,62,3.5302662968124343,regular,1
27415,1.07,Premium,E,SI2,60.5,59.0,4284,6.59,6.67,4.01,4,6,2,38,3.642330973135013,regular,1
27416,2.01,Good,I,SI1,63.8,57.0,13976,7.95,7.91,5.06,2,2,3,24,3.790121905216971,good,2
27417,0.4,Ideal,D,VS2,61.3,57.0,1050,4.77,4.75,2.92,5,7,4,52,3.627575011449535,regular,1
27418,0.41,Premium,G,VS2,61.9,59.0,1061,4.77,4.73,2.94,4,4,4,40,3.7085851666181378,regular,1
27419,0.51,Very Good,E,SI1,61.6,53.0,1315,5.16,5.19,3.19,3,6,3,39,3.581901871901918,regular,1
27420,0.48,Very Good,F,VS2,61.1,58.0,1251,5.05,5.11,3.11,3,5,4,40,3.588556765329757,regular,1
27421,0.53,Ideal,E,VS2,62.0,56.0,1956,5.29,5.2,3.25,5,6,4,49,3.557007192313285,regular,1
27422,0.55,Ideal,E,SI1,61.6,56.0,1621,5.26,5.28,3.25,5,6,3,45,3.6560397777127824,regular,1
27423,0.42,Ideal,F,VVS1,62.0,55.0,1326,4.81,4.84,2.99,5,5,7,58,3.6202529361544262,regular,1
27424,0.41,Good,F,SI1,63.2,59.0,755,4.68,4.72,2.97,2,5,3,33,3.7496506423060105,regular,1
27425,1.04,Premium,H,SI1,58.5,62.0,4659,6.67,6.64,3.89,4,3,3,33,3.6219385274377407,good,2
27426,0.34,Ideal,D,VVS1,62.4,55.0,1211,4.49,4.45,2.79,5,7,7,64,3.6594819734187065,regular,1
27427,0.31,Good,H,VVS2,63.6,56.0,802,4.33,4.28,2.74,2,3,6,39,3.6629476850722034,regular,1
27428,0.44,Ideal,E,SI1,62.6,56.0,810,4.84,4.9,3.05,5,6,3,45,3.649746038504821,regular,1
27429,1.5,Fair,E,SI2,64.8,55.0,6922,7.26,7.15,4.67,1,6,2,29,3.712641085002032,regular,1
27430,1.24,Ideal,D,VVS2,62.6,55.0,13929,6.94,6.89,4.33,5,7,6,60,3.593406481630124,regular,1
27431,0.75,Very Good,G,VS2,63.4,56.0,2808,5.78,5.74,3.65,3,4,4,37,3.7160360498437703,regular,1
27432,0.3,Ideal,G,VS1,61.8,57.0,624,4.29,4.32,2.66,5,4,5,47,3.6513194407931246,regular,1
27433,0.32,Very Good,G,VS2,60.1,61.0,524,4.41,4.44,2.66,3,4,4,37,3.6863624403903668,regular,1
27434,0.4,Very Good,D,VS1,63.1,55.0,967,4.7,4.74,2.98,3,7,5,50,3.615087204941102,regular,1
27435,0.3,Ideal,E,VVS2,61.8,56.0,1013,4.33,4.31,2.67,5,6,6,57,3.612402026388958,regular,1
27436,1.13,Ideal,E,SI1,61.7,57.0,6674,6.65,6.81,4.15,5,6,3,45,3.6075539945878705,regular,1
27437,1.0,Very Good,E,VS2,61.9,57.0,6732,6.35,6.38,3.94,3,6,4,43,3.7588987228640405,good,2
27438,0.7,Premium,F,SI1,62.1,58.0,2504,5.64,5.7,3.52,4,5,3,39,3.7115273677423737,regular,1
27439,0.5,Ideal,I,VVS2,61.8,57.0,1322,5.09,5.11,3.15,5,2,6,45,3.6616094347957984,regular,1
27440,2.14,Ideal,H,SI1,61.5,57.0,18528,8.36,8.29,5.12,5,3,3,36,3.618547307241677,regular,1
27441,0.56,Ideal,H,VVS2,61.8,56.0,2118,5.28,5.33,3.28,5,3,6,48,3.6400244609643777,regular,1
27442,0.36,Premium,D,VS2,59.1,58.0,852,4.63,4.68,2.75,4,7,4,49,3.624884834388074,regular,1
27443,0.5,Good,D,VS2,64.1,61.0,1402,4.98,5.01,3.2,2,7,4,43,3.757545150662531,regular,1
27444,0.31,Premium,H,VVS1,61.8,58.0,707,4.3,4.34,2.67,4,3,7,49,3.7328754339467696,regular,1
27445,0.36,Ideal,D,VS1,61.7,55.0,1094,4.58,4.62,2.84,5,7,5,56,3.5944128446742383,regular,1
27446,0.31,Good,F,VVS2,63.6,55.0,660,4.29,4.33,2.74,2,5,6,45,3.6544093454799604,regular,1
27447,0.56,Ideal,E,VS2,61.9,55.0,1819,5.29,5.34,3.29,5,6,4,49,3.615317558196445,regular,1
27448,0.33,Ideal,H,IF,61.8,55.2,806,4.44,4.47,2.76,5,3,8,56,3.6146447001422195,regular,1
27449,0.79,Very Good,H,VS2,61.5,55.0,2945,5.89,5.94,3.64,3,3,4,34,3.721990139647186,regular,1
27450,0.57,Good,G,VS2,64.1,55.0,1613,5.28,5.27,3.38,2,4,4,34,3.6363432218051988,regular,1
27451,0.59,Ideal,G,SI2,60.6,56.0,1258,5.44,5.46,3.3,5,4,2,35,3.6115844939374346,regular,1
27452,0.75,Premium,H,SI2,63.0,58.0,2295,5.79,5.76,3.64,4,3,2,29,3.7068932794321396,regular,1
27453,0.32,Very Good,G,VS1,61.8,60.0,645,4.35,4.36,2.69,3,4,5,41,3.7633377983768255,regular,1
27454,0.71,Ideal,D,VS1,61.5,58.0,3582,5.75,5.77,3.54,5,7,5,56,3.6271263070106987,regular,1
27455,1.01,Premium,F,SI2,61.8,54.0,3507,6.47,6.42,3.98,4,5,2,35,3.665643649642571,good,2
27456,1.04,Very Good,G,VVS1,58.2,60.0,6766,6.66,6.71,3.89,3,4,7,49,3.58953538607127,good,2
27457,1.0,Ideal,F,SI1,62.0,57.0,5292,6.43,6.37,3.97,5,5,3,42,3.6898638217013033,good,2
27458,0.76,Ideal,D,VS2,61.8,55.0,3401,5.85,5.89,3.63,5,7,4,52,3.6457514463379574,regular,1
27459,0.72,Very Good,G,SI2,60.6,61.0,2114,5.73,5.79,3.49,3,4,2,29,3.730999013073031,regular,1
27460,1.15,Ideal,F,VS1,61.1,55.0,10316,6.76,6.82,4.15,5,5,5,50,3.606367025303316,regular,1
27461,1.51,Very Good,I,SI2,60.6,60.2,7441,7.32,7.37,4.45,3,2,2,23,3.773893305788078,regular,1
27462,0.71,Good,D,VS1,63.4,55.0,2816,5.61,5.69,3.58,2,7,5,47,3.727790050024317,regular,1
27463,0.55,Ideal,F,VVS2,61.5,57.0,2294,5.24,5.27,3.23,5,5,6,54,3.699725605926486,regular,1
27464,0.3,Very Good,J,VS1,61.2,61.0,394,4.3,4.33,2.64,3,1,5,32,3.661948449531026,regular,1
27465,0.77,Very Good,I,VS1,62.2,59.0,2682,5.83,5.85,3.63,3,2,5,35,3.731736150261022,regular,1
27466,0.35,Ideal,E,VS1,61.2,56.0,829,4.53,4.55,2.78,5,6,5,53,3.6649233847766416,regular,1
27467,1.0,Very Good,G,VS1,59.1,61.0,6435,6.48,6.54,3.85,3,4,5,41,3.6773737079547475,good,2
27468,0.36,Premium,E,VS2,59.3,59.0,1013,4.68,4.6,2.75,4,6,4,46,3.6485253876558223,regular,1
27469,1.01,Very Good,D,SI2,62.0,59.0,4528,6.36,6.4,3.96,3,7,2,38,3.75958881265485,good,2
27470,0.4,Good,G,SI2,63.4,59.0,596,4.64,4.66,2.95,2,4,2,26,3.762576411655961,regular,1
27471,0.5,Very Good,E,VVS2,61.5,59.0,2105,5.08,5.1,3.13,3,6,6,51,3.699499975583301,regular,1
27472,0.24,Ideal,F,VS2,61.8,57.0,408,3.97,3.99,2.46,5,5,4,46,3.695421511325774,regular,1
27473,0.31,Ideal,E,VS2,61.0,56.0,680,4.34,4.38,2.66,5,6,4,49,3.678472109824463,regular,1
27474,1.5,Very Good,F,SI1,62.8,56.0,9904,7.26,7.33,4.58,3,5,3,36,3.692635461993254,regular,1
27475,2.01,Very Good,J,VS2,63.2,55.0,13596,7.97,8.04,5.07,3,1,4,28,3.7121453973109224,good,2
27476,0.31,Premium,H,SI1,60.5,60.0,573,4.4,4.33,2.64,4,3,3,33,3.698013093352164,regular,1
27477,0.7,Very Good,F,SI1,62.6,59.0,2161,5.64,5.7,3.55,3,5,3,36,3.680162347733283,regular,1
27478,1.11,Premium,H,SI2,59.3,59.0,3854,6.8,6.76,4.02,4,3,2,29,3.604064605617926,regular,1
27479,0.43,Premium,F,VS1,62.5,58.0,1056,4.78,4.85,3.01,4,5,5,47,3.697290502276915,regular,1
27480,0.93,Ideal,F,SI2,61.9,57.0,3941,6.21,6.25,3.86,5,5,2,38,3.724562589171736,regular,1
27481,0.9,Good,G,SI2,61.8,56.0,3253,6.11,6.16,3.79,2,4,2,26,3.785581734270894,regular,1
27482,1.02,Very Good,F,VVS2,62.9,59.0,8940,6.37,6.42,4.02,3,5,6,48,3.722638877970365,good,2
27483,0.25,Very Good,F,IF,61.1,54.0,633,4.08,4.11,2.5,3,5,8,56,3.5780735651925,regular,1
27484,1.12,Premium,H,SI1,62.2,60.0,5266,6.59,6.65,4.12,4,3,3,33,3.72190254353269,regular,1
27485,0.41,Very Good,J,IF,63.5,54.0,1061,4.75,4.7,3.0,3,1,8,44,3.673012318029116,regular,1
27486,0.31,Ideal,F,VS2,62.9,56.0,802,4.32,4.3,2.71,5,5,4,46,3.694804389904364,regular,1
27487,1.16,Ideal,H,VS1,62.4,56.0,7175,6.71,6.73,4.19,5,3,5,44,3.6783888056650476,regular,1
27488,1.5,Ideal,G,SI2,61.5,57.0,7936,7.33,7.39,4.53,5,4,2,35,3.667717643006787,regular,1
27489,1.0,Fair,G,SI1,66.2,58.0,4295,6.25,6.15,4.11,1,4,3,27,3.7979941843214053,good,2
27490,1.01,Very Good,G,VS2,61.9,59.0,5759,6.34,6.38,3.94,3,4,4,37,3.8024758610549725,good,2
27491,1.04,Ideal,G,VVS1,62.5,55.0,8268,6.54,6.45,4.06,5,4,7,55,3.643519457620089,good,2
27492,0.53,Premium,F,VS1,61.5,61.0,1558,5.17,5.11,3.16,4,5,5,47,3.8091545531159774,regular,1
27493,0.34,Very Good,H,VS2,63.3,56.0,689,4.45,4.39,2.8,3,3,4,34,3.7294741807039937,regular,1
27494,0.7,Ideal,F,VS2,61.8,57.0,3011,5.67,5.75,3.53,5,5,4,46,3.649418601998969,regular,1
27495,0.31,Ideal,E,VS2,61.9,55.0,680,4.34,4.38,2.7,5,6,4,49,3.6239762267159525,regular,1
27496,1.03,Ideal,E,SI1,58.9,56.0,4035,6.61,6.57,3.88,5,6,3,45,3.667667192033286,good,2
27497,0.41,Ideal,G,SI1,61.9,54.0,759,4.77,4.82,2.97,5,4,3,39,3.602576738618911,regular,1
27498,0.33,Ideal,F,VS1,59.9,56.0,990,4.54,4.51,2.71,5,5,5,50,3.568317621502206,regular,1
27499,0.42,Very Good,I,SI1,61.0,55.8,712,4.83,4.86,2.96,3,2,3,27,3.6268152210181195,regular,1
27500,1.19,Premium,G,VS2,58.9,61.0,7397,6.88,6.81,4.03,4,4,4,40,3.781443497099284,regular,1
27501,0.59,Ideal,G,VS1,62.1,55.0,1916,5.35,5.4,3.34,5,4,5,47,3.668675110837514,regular,1
27502,0.73,Very Good,G,SI1,60.8,56.0,2434,5.82,5.85,3.55,3,4,3,33,3.62382241284521,regular,1
27503,1.51,Very Good,G,SI1,62.9,58.0,9841,7.25,7.28,4.57,3,4,3,33,3.756147270823193,regular,1
27504,1.19,Premium,H,SI1,61.2,60.0,5622,6.85,6.8,4.18,4,3,3,33,3.667097405092027,regular,1
27505,0.71,Ideal,F,VS2,61.2,56.0,3116,5.77,5.79,3.54,5,5,4,46,3.6020684396047526,regular,1
27506,1.23,Ideal,H,VS2,59.0,57.0,6406,7.05,6.99,4.14,5,3,4,40,3.617343308378076,regular,1
27507,1.2,Premium,J,SI1,60.0,61.0,4717,6.89,6.84,4.12,4,1,3,27,3.7081727385523147,regular,1
27508,0.91,Very Good,H,VS2,62.8,58.0,4201,6.15,6.17,3.87,3,3,4,34,3.718102840068769,regular,1
27509,0.5,Ideal,G,VVS2,62.2,56.0,1842,5.08,5.11,3.17,5,4,6,51,3.64567021490837,regular,1
27510,0.71,Premium,D,SI2,62.8,57.0,2368,5.69,5.64,3.56,4,7,2,41,3.728792623250776,regular,1
27511,2.05,Premium,D,SI2,60.0,58.0,12891,8.31,8.23,4.96,4,7,2,41,3.625956385793835,regular,1
27512,1.01,Good,D,SI2,57.6,62.0,4260,6.56,6.66,3.81,2,7,2,35,3.6405716259758893,good,2
27513,1.17,Premium,G,SI1,62.6,55.0,7731,6.75,6.7,4.21,4,4,3,36,3.6870280426844397,regular,1
27514,1.83,Premium,G,VS2,60.5,59.0,18525,7.99,7.89,4.8,4,4,4,40,3.6285851611091813,regular,1
27515,0.46,Ideal,G,IF,62.5,57.0,1441,4.89,4.94,3.07,5,4,8,59,3.7216446076969927,regular,1
27516,0.54,Ideal,G,VS2,62.8,55.0,1441,5.23,5.17,3.27,5,4,4,43,3.6644181502838284,regular,1
27517,0.37,Premium,H,VVS2,62.2,59.0,957,4.56,4.54,2.83,4,3,6,45,3.78918529648634,regular,1
27518,0.51,Ideal,E,SI1,62.8,55.0,1546,5.12,5.07,3.2,5,6,3,45,3.683778661242603,regular,1
27519,1.18,Premium,G,VVS2,61.6,58.0,9137,6.77,6.8,4.18,4,4,6,48,3.6792508130728563,regular,1
27520,0.33,Good,F,VVS1,60.2,64.0,724,4.47,4.5,2.7,2,5,7,49,3.645703869417516,regular,1
27521,0.34,Very Good,H,VS2,62.4,60.0,537,4.41,4.44,2.76,3,3,4,34,3.7748484953453905,regular,1
27522,0.52,Ideal,H,VVS1,60.4,57.0,1872,5.23,5.2,3.15,5,3,7,52,3.641992169716835,regular,1
27523,1.51,Very Good,I,VS1,61.8,63.0,9640,7.34,7.28,4.52,3,2,5,35,3.751131798441968,regular,1
27524,1.15,Very Good,I,SI1,62.5,60.0,4851,6.68,6.72,4.19,3,2,3,27,3.668506832227124,regular,1
27525,0.56,Ideal,J,VS2,61.9,57.0,1280,5.29,5.31,3.28,5,1,4,34,3.6468276636885117,regular,1
27526,1.57,Premium,I,VVS2,60.7,58.0,11146,7.54,7.51,4.57,4,2,6,42,3.640184699107318,regular,1
27527,0.3,Ideal,F,VVS1,62.3,56.0,857,4.3,4.34,2.69,5,5,7,58,3.585601657982207,regular,1
27528,0.7,Ideal,D,VS1,61.9,57.0,3093,5.69,5.72,3.53,5,7,5,56,3.6556641504440193,regular,1
27529,0.43,Ideal,J,IF,62.4,56.0,890,4.84,4.87,3.03,5,1,8,50,3.612457568325435,regular,1
27530,0.5,Fair,G,VS1,65.9,57.0,1373,5.0,4.87,3.25,1,4,5,35,3.7908703206444483,regular,1
27531,0.31,Ideal,H,SI1,61.3,56.0,464,4.36,4.39,2.68,5,3,3,36,3.625994497221942,regular,1
27532,2.0,Premium,I,VS2,58.6,62.0,16068,8.2,8.17,4.8,4,2,4,34,3.731677463653462,good,2
27533,0.5,Premium,D,VS2,61.1,58.0,1845,5.12,5.09,3.12,4,7,4,49,3.689596871694121,regular,1
27534,0.32,Premium,G,IF,59.4,59.0,954,4.48,4.51,2.67,4,4,8,56,3.559060835026853,regular,1
27535,1.65,Ideal,G,VS2,61.9,57.0,14593,7.65,7.61,4.72,5,4,4,43,3.6028576556794794,regular,1
27536,0.3,Premium,G,VS1,61.9,59.0,776,4.32,4.28,2.66,4,4,5,44,3.6598505609818934,regular,1
27537,1.04,Premium,E,SI2,60.1,60.0,4436,6.53,6.51,3.92,4,6,2,38,3.744590686713285,good,2
27538,0.25,Premium,E,VVS1,62.9,59.0,740,4.02,3.99,2.52,4,6,7,58,3.711006965411634,regular,1
27539,0.32,Ideal,H,VVS1,61.6,54.9,681,4.4,4.43,2.72,5,3,7,52,3.6213952028584875,regular,1
27540,0.84,Very Good,F,VVS2,60.4,62.0,4318,6.1,6.15,3.7,3,5,6,48,3.6309800404162664,regular,1
27541,0.33,Ideal,H,VVS2,61.3,56.0,827,4.43,4.47,2.73,5,3,6,48,3.66261520381538,regular,1
27542,0.51,Premium,E,VS2,59.2,58.0,1662,5.27,5.23,3.11,4,6,4,46,3.5698398510345495,regular,1
27543,0.42,Ideal,E,VS2,62.2,55.0,958,4.79,4.83,2.99,5,6,4,49,3.642895458311159,regular,1
27544,1.21,Ideal,G,VS1,61.3,57.0,10685,6.82,6.87,4.2,5,4,5,47,3.6893190858538087,regular,1
27545,1.59,Good,G,SI1,63.8,56.0,8441,7.41,7.34,4.71,2,4,3,30,3.7240302467141935,regular,1
27546,0.7,Fair,G,SI1,56.6,61.0,2120,5.86,5.95,3.34,1,4,3,27,3.606519144004703,regular,1
27547,0.27,Very Good,E,VVS1,59.9,57.0,620,4.23,4.25,2.54,3,6,7,55,3.547741763818947,regular,1
27548,1.01,Good,G,SI1,63.9,57.0,4672,6.37,6.3,4.05,2,4,3,30,3.7285298056273115,good,2
27549,0.53,Ideal,F,VS2,61.7,57.0,1832,5.23,5.21,3.22,5,5,4,46,3.6243642346551996,regular,1
27550,1.01,Very Good,E,VS2,62.0,55.0,6399,6.42,6.46,3.99,3,6,4,43,3.6621167223199635,good,2
27551,1.5,Premium,E,VS2,62.3,60.0,14179,7.27,7.2,4.51,4,6,4,46,3.8124052617292468,regular,1
27552,1.01,Very Good,E,SI1,62.8,57.0,5411,6.35,6.39,4.0,3,6,3,39,3.7336882185501463,good,2
27553,0.3,Ideal,E,VVS2,61.4,55.0,1053,4.34,4.36,2.67,5,6,6,57,3.5627473437343387,regular,1
27554,1.0,Premium,E,VS2,62.9,59.0,6359,6.38,6.27,3.98,4,6,4,46,3.7685992621534883,good,2
27555,0.56,Ideal,G,VS2,60.7,55.0,1662,5.32,5.35,3.24,5,4,4,43,3.6435845584886413,regular,1
27556,0.9,Very Good,E,VS2,62.1,55.0,4919,6.14,6.23,3.84,3,6,4,43,3.6762591432649625,regular,1
27557,1.02,Very Good,E,SI2,62.8,55.0,4398,6.4,6.43,4.03,3,6,2,35,3.6902469426424678,good,2
27558,0.42,Premium,F,SI1,61.5,58.0,773,4.8,4.83,2.96,4,5,3,39,3.672150411280846,regular,1
27559,0.37,Ideal,D,VS2,61.6,56.0,876,4.59,4.63,2.84,5,7,4,52,3.678247579464563,regular,1
27560,0.73,Good,E,SI1,63.6,57.0,2821,5.72,5.7,3.63,2,6,3,36,3.700808398503048,regular,1
27561,1.5,Premium,G,VS2,62.5,59.0,12308,7.32,7.28,4.56,4,4,4,40,3.7036949245749935,regular,1
27562,0.95,Premium,J,I1,61.7,59.0,2195,6.32,6.26,3.88,4,1,1,19,3.713228871649547,bad,0
27563,0.54,Very Good,H,VS2,63.2,55.0,1439,5.24,5.2,3.3,3,3,4,34,3.6032669620455877,regular,1
27564,0.71,Very Good,H,VS1,63.7,57.0,2590,5.63,5.67,3.6,3,3,5,38,3.7069407505563023,regular,1
27565,1.06,Ideal,E,IF,62.0,57.0,13344,6.49,6.54,4.04,5,6,8,65,3.7089698707081094,regular,1
27566,0.36,Premium,F,SI1,61.5,58.0,770,4.6,4.54,2.81,4,5,3,39,3.6807281843581325,regular,1
27567,0.4,Ideal,E,VS2,62.2,56.0,975,4.74,4.72,2.94,5,6,4,49,3.6487454883262047,regular,1
27568,0.23,Very Good,E,VVS2,58.8,62.0,485,4.04,4.06,2.38,3,6,6,51,3.5350432422883804,regular,1
27569,1.04,Ideal,H,SI1,59.7,60.0,4812,6.61,6.59,3.94,5,3,3,36,3.6358126285360277,good,2
